stop.id,stop.name,stop.lat,stop.lon
583,Clot-Aragó,41.411974,2.189929
586,Muntanya-Mallorca,41.411700,2.185546
587,Eterna Memòria-Coll i Vehí,41.413215,2.182015
588,Sant Antoni Maria Claret-Dos de Maig,41.412332,2.175754
590,Fundació Puigvert,41.412927,2.172119
591,Mas Casanovas-Cartagena,41.413717,2.171588
821,St. Ramon de Penyafort-Manuel Fernández Márquez,41.415052,2.219790
1476,Bilbao-Diagonal,41.405627,2.199653
1977,CEIP Mercè Rodoreda,41.445948,2.186473
1978,Av Rio de Janeiro-Tissó,41.441873,2.184616
1393,Pg de la Peira-Montmajor,41.431811,2.169904
247,Ronda Guinardó-Segle XX,41.422636,2.177407
250,Oblit-Doctor Valls,41.420204,2.178837
1966,Av Barcelona-Marquès de Monistrol,41.368876,2.071416
251,Oblit-direcció Dos de Maig,41.418876,2.176989
481,Carles Pirozzini-Collserola,41.416577,2.134612
482,Enginyeria-Marquès de Lamadrid,41.417721,2.132658
483,Enginyeria-Collserola,41.417913,2.131263
467,Collserola-August Font,41.418234,2.130838
468,Collserola-Salvador Alarma,41.418539,2.132135
469,Salvador Alarma-August Font,41.418991,2.133969
470,Josep M Jujol-August Font,41.419739,2.133616
472,Vallpar-Josep M Jujol,41.420191,2.134876
473,Vallpar-Navata,41.419247,2.135790
1708,Manuel Girona-Capità Arenas,41.391352,2.125005
474,Ticià-Penitents,41.418328,2.136627
475,Ticià-Palma de St Genís,41.417612,2.137620
603,Bilbao-Pujades,41.403535,2.202486
410,Mare de Déu del Coll-Lorda,41.421006,2.149526
2100,Pl Espanya,41.374565,2.148751
1816,Trav de Dalt-Riera de Can Toda,41.412393,2.159227
272,Maurici Vilomara-Montserrat Casanovas,41.423199,2.162912
273,Maurici Vilomara-Doctor Coll,41.422910,2.163675
1368,Poble Sec,41.371526,2.160474
274,Maurici Vilomara-Penyal,41.421957,2.164168
275,Penyal-Pl Font d'en Fargas,41.422314,2.163641
276,Penyal-Doctor Bové,41.421470,2.163597
277,Penyal-Font de la Mulassa,41.421709,2.163592
278,Penyal,41.422264,2.163566
279,Pl de la Font d'en Fargas,41.421850,2.164279
280,Maurici Vilomara-Doctor Coll,41.422768,2.164070
281,Pg Font d'en Fargas-Pintor Pradilla,41.423337,2.165296
471,Josep M Jujol-Vallpar,41.420968,2.133986
2113,Dr Letamendi-Canigó,41.435441,2.159913
423,França Xica-Concòrdia,41.372163,2.159497
2114,Eduard Toda-Rectoria,41.433790,2.159907
2432,Concepció Arenal-Olesa,41.421996,2.183859
1321,Mercat Mare de Déu de Montserrat,41.446213,2.179070
1322,Pla de Fornells-Jaume Pinent,41.446390,2.176684
1323,Romaní-Les Torres,41.446570,2.175161
1332,Rodrigo Caro-Artesania,41.447090,2.171453
1334,Quarter de Simancas-Almansa,41.445381,2.173301
373,Ciutat Sanitària de la Vall d'Hebron,41.426892,2.142992
422,França Xica-Grases,41.372081,2.156342
2526,Av. República Argentina-Vallcarca,41.411415,2.144566
1042,Via Barcino-Vicenç Montal,41.453973,2.193639
683,"Pl del Complex Funerari,direcció Recinte",41.470114,2.155888
196,"Pl del Complex Funerari,direcció Barcelona",41.470213,2.155975
869,Pg Sant Jordi-Pau Casals,41.494018,2.178981
2030,Zona Franca-Carrer número 4,41.331288,2.128471
2031,Carrer número 4,41.332218,2.125814
1610,Pg de Gràcia-Diagonal,41.396140,2.160125
2032,Zona Franca-Mercabarna,41.333426,2.122373
2033,Carrer número 4-Carrer número 50,41.334988,2.117919
2015,Carrer K-Carrer número 40,41.331815,2.111067
2016,Carrer K-Carrer número 6,41.328857,2.111918
2024,Av Remolar-Av Apel·les Mestre,41.326449,2.087030
1539,Casanova-Diagonal,41.393181,2.148577
2037,Av Remolar-Rda de Ponent,41.325935,2.086967
2045,"Mercabarna-Entrada ""El Prat""",41.328678,2.112304
2046,Carrer K,41.331783,2.111252
2433,Concepció Arenal-Juan de Garay,41.420557,2.183852
2434,Juan de Garay-Navas de Tolosa,41.418549,2.181793
2484,Pg de Gràcia-Ronda de Sant Pere,41.388804,2.169210
1480,Almogàvers-Joan d'Austria,41.396140,2.188613
1031,Moianés-Cuyàs,41.371254,2.142347
1032,Magòria,41.369643,2.141705
1033,Mossèn Amadeu Oller-Gran Via,41.368340,2.138889
445,Metro Penitens,41.417545,2.140354
894,Lepant-Av Diagonal,41.402420,2.179261
619,Esteve Terradas,41.413297,2.140949
621,Gustavo Bécquer-Av de Vallcarca,41.415770,2.142615
622,Baró de la Barre-Gustavo Bécquer,41.414368,2.144395
606,Tirso-Mora la Nova,41.419009,2.150976
607,Tirso-Pl Laguna Lanau,41.417764,2.150112
608,Aldea-Font del Remei,41.418504,2.149996
609,Duran i Borrell-Baixada de Sant Marià,41.418040,2.149319
610,Torrent del Remei-Riu de la Plata,41.416153,2.148343
611,Sant Eudald-Mora d'Ebre,41.414797,2.147175
612,Sant Eudald-Pl Mons,41.413657,2.145277
2598,Muntaner-Diagonal,41.394812,2.148471
613,Cardedeu-Pg Mare de Déu del Coll,41.415296,2.145261
614,Montornés-Cardedeu,41.416700,2.144083
615,Montornés-Capellades,41.417916,2.142614
616,Capellades-Montornés,41.418229,2.141883
638,Gaspar Cassadó-Can Caralleu,41.400607,2.113285
639,Esports-Ronda de Dalt,41.400857,2.112179
640,Major de Can Caralleu-Ptge Blada,41.402174,2.110293
641,CEIP Costa i Llobera,41.401999,2.109106
2451,Via Augusta-Diagonal,41.396383,2.155058
644,Pins de Can Caralleu-Lliçà,41.403157,2.108480
645,Pins de Can Caralleu,41.403846,2.108573
646,Pl de Mossèn Miquel Vall i Mundó,41.403153,2.109770
647,Torrent de Can Caralleu-Major de Can Caralleu,41.401806,2.112006
632,Ramon Miquel Planas-Duquesa d'Orleans,41.399875,2.118133
654,Pedró de la Creu-Gresolet,41.397610,2.121980
1538,Calvet-Diagonal,41.393460,2.144983
630,Av J V Foix-Mendel,41.397178,2.120184
1995,Saragossa-Ronda General Mitre,41.405680,2.143706
2000,Lucà-Craywinckel,41.411048,2.138915
452,Craywinckel-Hurtado,41.411747,2.138929
2001,Hurtado-Espinoi,41.410644,2.140716
2002,Marmellà-Hurtado,41.409849,2.141319
2003,Solanes-Bertran,41.410170,2.140087
2008,Caire-República Argentina,41.411446,2.141050
2009,Portolà-Ferran Puig,41.410773,2.142817
2010,Ferran Puig-Jardins Turó del Putxet,41.410053,2.143977
2011,Ferran Puig-Agramunt,41.408927,2.145169
2012,Ballester-Ferran Puig,41.407332,2.146348
2014,Putxet-Cadis,41.406452,2.143974
1821,Balmes-Diagonal,41.395776,2.154022
2619,Pg Vall d'Hebron-Trueba,41.423414,2.141806
2621,Av Martí Codolar-Coll i Alentorn,41.424709,2.147840
699,"Av Tibidabo-La ""Rotonda""",41.410967,2.136589
698,Av Tibidabo-Jardins de la Tamarita,41.410734,2.136551
693,Carles Riba-Josep Maria Lledó,41.411659,2.123677
926,Jaume Vicens i Vives - Av Icària,41.394310,2.201214
933,Parc Diagonal Mar,41.408326,2.211940
934,Josep Pla-Pallars,41.411222,2.212756
1842,Sant Genís dels Agudells-Natzaret,41.429197,2.138050
935,Josep Pla-Venezuela,41.413271,2.210040
936,Josep Pla - Pere IV,41.414718,2.208122
937,Josep Pla-Perú,41.416328,2.206079
954,Selva de Mar-Perú,41.414205,2.201844
955,Selva de Mar-Marroc,41.411874,2.204930
956,Selva de Mar-Venezuela,41.409723,2.207780
957,Selva de Mar-Llull,41.408127,2.209802
959,Pg. Taulat-Bac de Roda,41.402743,2.209682
960,Taulat-Bilbao,41.400702,2.207143
961,Taulat-Rambla del Poblenou,41.398299,2.204189
2316,Carles III-Mejía Lequerica,41.385240,2.127519
962,Taulat-Ciutat de Granada,41.396210,2.201685
1180,Av Jordà-Hospital St Rafael,41.425109,2.141409
2124,Judea-Av Jordà,41.425039,2.140801
1899,Av Rio de Janeiro-Pintor Alsamora,41.435530,2.180073
1093,Pg Andreu Nin-Av Rio de Janeiro,41.432500,2.180897
942,Vèlia-Pg de Fabra i Puig,41.429057,2.180692
1120,Rambla de Badal-Constitució,41.368248,2.132978
952,Cantàbria-Andrade,41.417549,2.204111
1198,Francesc Cambó-Gral Alvarez de Castro,41.386353,2.177896
1200,Placeta del Comerç,41.389981,2.180403
1202,Pl Pons Clerch,41.386496,2.181858
1203,Princesa-Montcada,41.385258,2.180294
1205,Ample-Fusteria,41.381255,2.180570
1206,Pl de la Mercè,41.379508,2.179321
1207,Pl del Duc de Medinaceli,41.378350,2.178538
802,Av Joan XXIII-Pl Pius XII,41.385641,2.122614
1215,Torres i Amat-Ptge St Bernat,41.384417,2.164674
769,Mont d'Orsà-Pl Vallvidrera,41.412948,2.104229
695,Ronda de Dalt-Cister,41.413221,2.130465
1509,Camí Fontfreda-València,41.493156,2.189429
1510,Castelló-Rigola,41.494585,2.187135
787,González Tablas-Manuel Ballbé,41.386553,2.107288
1522,Castelló-Eivissa,41.494396,2.186241
1523,Camí Fontfreda-Castelló,41.493575,2.189317
2277,Espronceda- Guipuscoa,41.414149,2.192836
2576,Espronceda-Gran Via,41.411500,2.196362
1493,Gran Via-St Martí Provençals,41.415806,2.203737
788,González Tablas-Av de l'Exèrcit,41.385455,2.109486
1394,Beret-Teide,41.432141,2.167670
1395,Cadí-Teide,41.431258,2.168594
1118,Constitució-Jocs Florals,41.369869,2.136626
642,Capella de Can Caralleu-Saüc,41.402323,2.107370
643,Camí de Lliçà,41.402363,2.106685
684,Agrupacións números 5 i 6,41.458959,2.158234
685,Agrupacions números 3 i 4,41.456752,2.157843
686,Agrupació número 11,41.454968,2.160387
687,Agrupacions números 7 i 8,41.457473,2.158552
688,Agrupació número 8,41.458933,2.159407
2657,Av Doctor Marañón-Baldiri i Reixac,41.382055,2.113965
689,Agrupacions números 8 i 9,41.457933,2.161757
690,Agrupació número 10,41.457891,2.160635
691,Agrupacións números 9 i 10,41.456883,2.162312
692,Agrupació número 9,41.457551,2.163897
1687,Av Granvia-Natzaret,41.359724,2.128407
1689,Amadeu Torner,41.356535,2.124157
1679,Amadeu Torner,41.355497,2.123853
1953,Av. Pedralbes-Pg. Manuel Girona,41.389140,2.120058
1681,Av Granvia-Física,41.359303,2.128855
703,Pl del Doctor Andreu,41.416118,2.131139
678,Tanatori de la Vall d'Hebron,41.440477,2.154804
414,Fastenrath-Arenys,41.421870,2.142898
1326,Llobera,41.449991,2.177880
1329,Rodrigo Caro-Llobera,41.449152,2.174530
1330,Rodrigo Caro-Fornells,41.448489,2.173766
1331,Rodrigo Caro-Ojeda,41.447733,2.173178
1490,Bac de Roda-Pere IV,41.409156,2.201948
1647,Cardenal Reig-Pisuerga,41.376845,2.114238
1353,Aiguablava-Tamariu,41.450115,2.184057
1489,Pere IV-Diagonal,41.405938,2.200299
409,Fastenrath-Llobregós,41.421636,2.151500
2034,Mare de Déu de Port-Cantunis,41.351831,2.155833
420,Ricart-Av Paral·lel,41.374355,2.158264
822,Eduard Maristany-St Ramon de Penyafort,41.413214,2.220895
789,Pl Pius XII-Av Pedralbes,41.387796,2.122521
2545,Diagonal-Roger de Flor,41.399316,2.170982
2288,Alfons XIII-Josep M de Segarra,41.441119,2.231639
2236,Av. Marquès de Montroig-Pl. Pres. Tarradellas,41.440867,2.234111
2237,Alfons XIII-Pau Claris,41.441061,2.231218
2238,Alfons XIII-Sant Lluc,41.439490,2.228244
498,Foc-Sot del Migdia,41.359970,2.150425
2270,València-Muntaner,41.388546,2.157891
1128,Sant Genís dels Agudells,41.429430,2.138145
578,Pujades-Ciutat de Granada,41.398780,2.196767
497,Palau Sant Jordi,41.361585,2.152954
2026,Estació RENFE - Andana 2,41.331022,2.090552
499,Pedrera del Mussol-Marbre,41.361364,2.147852
330,Pg del Pi Forcat-Pg del Grèvol,41.422590,2.087255
331,Pg del Grèvol,41.421732,2.086604
282,Pg del Grèvol-Camí de Can Castellví,41.420098,2.084957
283,Pg del Grèvol-Pg del Pi Forcat,41.421727,2.086949
427,CAP Les Hortes,41.371784,2.166790
371,CAP Vallvidrera,41.413993,2.103914
372,Centre Cívic Vallvidrera,41.415218,2.102630
332,CEIP Nabí,41.416789,2.101237
333,Reis Catòlics-Llicorella,41.415007,2.102778
334,Mercat de Vallvidrera,41.414071,2.103697
763,Camí de Vallvidrera-Camí de Cal Totxo,41.420525,2.119084
518,Peñíscola-Pare Manjón,41.453178,2.189939
519,Turó de La Trinitat-Ausona,41.452883,2.191415
520,Turó de La Trinitat-Foradada,41.451127,2.190698
521,Turó de La Trinitat-Madriguera,41.449911,2.190158
1397,Montagut-Vila-seca,41.434063,2.168249
1398,Espinagua-Darnius,41.435154,2.166252
1685,Ildefons Cerdà-Ciutat de la Justícia,41.363809,2.133837
1686,Av Granvia-Alhambra,41.361903,2.131302
1347,Mireia-Finestrelles,41.451138,2.189396
1346,Mireia-Ausona,41.452335,2.189550
2615,Pl. Rosa dels Vents,41.368316,2.187790
1752,Pg de l'Escullera,41.369148,2.187946
2524,Ronda St Pere-Pg de Gràcia,41.388357,2.170859
1454,Av del Baix Llobregat-Miquel Roncali,41.353276,2.065013
1455,Av del Baix Llobregat-Verge de Montserrat,41.350291,2.070460
1456,Av del Baix Llobregat-Fivaller,41.349392,2.076231
1459,Av Pablo Picasso-Av del Maresme,41.352299,2.088774
1441,Anoia-Arquitecte Calzada,41.357104,2.078384
1443,Av del Baix Llobregat-St Antoni M Claret,41.367782,2.080330
1453,Ctra de St Boi-Pl Quatre Camins,41.355552,2.064627
1697,Aeroport-Terminal T2-C (Sentit Terminal T1),41.305002,2.081808
1668,Aeroport-Terminal T1,41.287688,2.073001
617,Anna Piferrer-Betània,41.417340,2.140863
1695,Aeroport-Terminal T2-A B (Sentit Terminal T1),41.302816,2.075741
1696,Aeroport-Terminal T2-B (Sentit Terminal T1),41.304204,2.079476
595,Indústria-Guinardó,41.416029,2.182948
400,La Murtra-Sta Albina,41.424120,2.150737
413,Castellbisbal-Sta Rosalía,41.421367,2.144276
1812,Pg de Verdum-Doctor Pi i Molist,41.435869,2.172375
1165,Av Gaudí,41.410032,2.175154
2189,València-Dos de Maig,41.406488,2.181804
978,Diagonal-Complex Esportiu Universitari,41.383268,2.107874
167,Escolapi Cancer-Metro Torre Baró/Vallbona,41.458839,2.180449
2038,Av Verge de Montserrat-Av del Remolar,41.323883,2.089638
915,Av l'Alzinar-Tapioles,41.462970,2.183644
1920,Llull-Àlaba,41.396020,2.195520
979,Diagonal-Av Doctor Marañón,41.384222,2.111612
554,Tirso de Molina-Av St Ferran,41.351638,2.085038
555,Tirso de Molina-Av de la Fama,41.350433,2.081375
556,Av Baix Llobregat-Joan Fiveller,41.349549,2.075816
557,Av Baix Llobregat-Ptge Francesc Layret,41.350268,2.070835
558,Av Baix Llobregat-Miguel de Roncali,41.353245,2.065197
559,Ctra de St Boi-Campoamor,41.355342,2.064530
1285,Comte d'Urgell-Gran Via,41.382668,2.157998
560,Pl de l'Esglèsia,41.356205,2.070048
573,Av dels Alps-Crta. d'Esplugues,41.356269,2.073169
562,Ctra d'Esplugues-Catalunya,41.358619,2.072177
576,Ctra de l'Hospitalet-Vallès,41.355121,2.083343
553,Av St Ferran-Marià Fortuny,41.353526,2.084651
1418,Metro Tarragona,41.378467,2.145255
1420,Pl dels Països Catalans-Estació de Sants,41.379787,2.141088
1419,Estació de Sants,41.379475,2.138653
1607,Pg de Gràcia-Gran Via,41.390138,2.167560
572,Ctra d'Esplugues-Pl Prat de la Riba,41.357803,2.072666
561,Ctra d'Esplugues-Rbla Anselm Clavé,41.356083,2.071896
2023,Av Verge de Montserrat-Aleix Aguilera i Ginabreda,41.324021,2.089305
656,Sta Amèlia-Eduard Conde,41.392823,2.121692
657,Sta Amèlia-Or,41.393802,2.123563
1948,Jacint Verdaguer - Josep Trueta,41.373761,2.071302
1949,Av Baix Llobregat-Jacint Verdaguer,41.373858,2.073608
1452,Ctra de St Joan Despí-Ctra de St Boi,41.356876,2.065722
1451,Ctra de St Joan Despí-Terra Alta,41.360076,2.062340
716,Calàbria-Gran Via,41.379981,2.154739
2062,Pl Volateria-Canudas,41.318841,2.074251
1228,Pg. Lluís Companys-Almogàvers,41.391189,2.181295
865,Av Catalunya-Estanislau Abadal,41.498007,2.184564
878,Av Catalunya-Ramon i Cajal,41.497267,2.184036
1151,Pg. Sant Joan-Diputació,41.395419,2.174671
866,Joan Miró-Frederic Monpou,41.499883,2.180203
867,Joan Miró-Camí de Can Cabanyes,41.497532,2.178288
1511,Ferrer i Guàrdia-Puigcerdà,41.493789,2.184407
1521,Pla de Matabous-Alacant,41.493418,2.184989
871,Ctra BV 1411-Tagamanent,41.493072,2.181137
1519,Pg St Jordi-Pep Ventura,41.493925,2.180824
873,Bach-Pg St Jordi,41.494002,2.177471
1407,Pg d'Urrutia-Dr Pi i Molist,41.434765,2.170872
1408,Nil-Dr Pi i Molist,41.434170,2.171707
999,Aribau-Gran Via,41.386042,2.162533
1409,St Iscle-Travau,41.434251,2.170281
1385,Praga-Rda Guinardó,41.412367,2.164262
1339,Via Favència-Pg de Valldaura,41.440250,2.163984
1126,Pl de Joan Peiró,41.378404,2.138972
1826,Pl dels Països Catalans-St Antoni,41.379468,2.141436
1955,Pl dels Països Catalans,41.379564,2.141332
1158,Pl Tetuan-Pg de Sant Joan,41.395471,2.175272
925,Petúnies-Circumval·lació,41.463563,2.171102
798,Diagonal-Complex Esportiu Universitari,41.384080,2.111707
628,Bonaplata,41.396040,2.124158
629,Bonaplata-Pedró de la Creu,41.397195,2.122048
633,Ramon Miquel Planas-Major de Sarrià,41.400933,2.120234
653,Clos de St Francesc-Pg Reina Elisenda de Montcada,41.399326,2.120568
908,Padilla-Gran Via,41.401357,2.182958
1412,Teide-Pg de Fabra i Puig,41.430184,2.169114
1348,Via Favència-Rda de Dalt,41.446932,2.185259
877,Av Catalunya-Frederic Mompou,41.498528,2.184724
706,Teodor Roviralta-Manuel Ramon,41.414362,2.130033
707,Carles Riba-Bellesguard,41.412336,2.125969
1516,Pl Bifurcació,41.482279,2.169020
696,Ronda de Dalt-Pl de la Central,41.414354,2.133304
2334,Entença-Gran Via,41.378374,2.152350
577,Pujades-Roc Boronat,41.400355,2.198857
694,Josep Maria Lledó-Bellesguard,41.410790,2.124829
1671,Aeroport-Mercaderies,41.301424,2.068814
1421,Tarragona-Parc de Joan Miró,41.376704,2.147419
252,Renaixença-Vinya,41.418112,2.177165
253,Villar-Xiprer,41.416985,2.178031
263,Xiprer-Vinya,41.417978,2.179004
1293,Benet i Mateu-Pl Artós,41.395472,2.125497
1345,Peñíscola-Ausona,41.453127,2.189833
249,Pg Maragall-Sta Joaquina Vedruna,41.421110,2.179985
1168,Pg Maragall-Puerto Príncipe,41.420883,2.180412
1760,Llúria-Gran Via,41.392009,2.170423
504,Pl del Nou-Estany,41.353419,2.141551
505,Plom-Ferro,41.352676,2.139329
506,Acer-Plom,41.351745,2.136789
507,Acer-Arnes,41.350340,2.138123
508,Metal·lúrgia-Motors,41.349350,2.137333
2499,Marina-Travessera de Gràcia,41.409057,2.168550
2500,Alcalde de Móstoles-Guinardó,41.410983,2.166022
796,Joan d'Alòs-Miret i Sans,41.393221,2.108969
797,Abadessa Olzet-Montevideo,41.394881,2.108742
780,Panamà-Abadessa Olzet,41.395548,2.107364
781,Av Pearson-Ptge Ametllers,41.393174,2.104366
1867,Pg Vall d'Hebron-Granja Vella,41.427775,2.143402
1776,Palau Reial,41.385832,2.117936
1778,Pl Reina Maria Cristina,41.387834,2.125799
1878,Padilla-Túnel de la Rovira,41.412898,2.167563
2289,Gornal,41.353128,2.119632
1790,Guinardó-Lepant,41.412212,2.167491
1791,Recinte sanitari Sant Pau,41.413955,2.171310
1798,Recinte sanitari Sant Pau,41.414517,2.169839
1799,Guinardó-Parc de les Aigües,41.412261,2.166400
1895,Marina-Monumental,41.399367,2.180753
1809,Capità Arenas-Maria Cristina,41.388963,2.126615
1775,ETS d'Arquitectura,41.384838,2.113992
1777,Pl. Pius XII,41.386586,2.120894
1361,Sardenya-Rda Guinardó,41.412456,2.162143
2182,Gran Via-Pl. Espanya,41.375671,2.149598
1417,Tarragona-Pl. Espanya,41.375987,2.148778
1557,Ctra de Collblanc-Albéniz,41.375966,2.105988
429,Vila i Vilà-Mata,41.373384,2.171366
1152,Pg de St Joan-Ausias Marc,41.392377,2.178651
2537,Travessera de Les Corts-Prat d'En Rull,41.388516,2.137870
2004,Esteve Terrades-Parc Sanitari Pere Virgili,41.415257,2.139222
2005,Parc Sanitari-Pere Virgili,41.415143,2.140043
2006,Esteve Terrades-Pl Alfonso Comín,41.415363,2.138463
735,Pl Espanya-Centre Comercial Las Arenas,41.375579,2.149056
837,Gran Via-Pl. Espanya,41.375495,2.150187
734,Av Reina Maria Cristina-Pl de l'Univers,41.373710,2.150183
849,Pedrera del Mussol-Can Clos,41.361089,2.147967
853,Pg Olímpic-Av de l'Estadi,41.365718,2.157295
496,Estadi Olímpic,41.365198,2.157467
832,Vivers,41.366473,2.158018
2029,Cementiri de Montjuïc,41.353169,2.155309
1716,Pallars-Ciutat de Granada,41.400330,2.196783
1717,Roc Boronat-Doctor Trueta,41.397689,2.201096
1700,Llacuna-Ramón Turró,41.398492,2.202467
1701,Llacuna-Pallars,41.401275,2.198794
1871,Marina-Monumental,41.399574,2.180795
2161,Sarrià,41.403922,2.114582
2169,Els Vergós,41.396483,2.126290
2162,Pg Sant Joan Bosco,41.394893,2.126818
2163,Pg. Sant Joan Bosco-Prat de la Riba,41.392926,2.129376
2165,Constança,41.389283,2.134843
2166,Av Sarrià,41.391426,2.132746
2167,Av. Sarrià-Prat de la Riba,41.392524,2.130705
540,Pare Manyanet-Josep Soldevila,41.428125,2.194761
589,Cartagena-Av Gaudí,41.411504,2.173992
874,Joan Miró-Av Europa,41.496372,2.177711
870,Pg de St Jordi-Tagamanent,41.493913,2.181040
875,Joan Miró-Salvador Dalí,41.497553,2.178513
876,Joan Miró-Victòria dels Àngels,41.499727,2.180289
2354,Baró St Lluís-Polonia,41.415618,2.164259
2355,Torre Dulac-Tenerife,41.416368,2.163766
868,Joan Miró-Consell de Cent,41.495013,2.177340
856,Av Meridiana-Pegaso,41.425401,2.186490
2155,Lloret de Mar-Eduard Toda,41.435657,2.157288
1097,Sant Adrià-Josep Soldevila,41.434234,2.192854
1096,Segre-Torrent Estadella,41.433340,2.192702
1095,Segre-Borriana,41.430929,2.194826
1646,Ernest Lluch,41.376342,2.112068
2036,Vall d'Aran-Rda de Ponent,41.328440,2.086733
2025,Vall d'Aran-Av del Remolar,41.328366,2.086883
2242,Av Pi i Margall-Av Catalunya,41.432803,2.215877
1669,Felip Díaz Sandino (Sentit T2),41.298064,2.055583
1698,Av de l'Aeroport (Sentit T1),41.299696,2.054485
165,Torrent de Tapioles-Torre Vella,41.462741,2.184415
2168,Pg Sant Joan Bosco,41.394524,2.127503
2101,Foc-Ferrocarrils Catalans,41.358401,2.143859
2107,Via Favència-Metro Canyelles,41.441563,2.165766
2073,Coronel Sanfeliu-Lleida,41.322889,2.096086
636,Pg de Santa Eulàlia-Can Caralleu,41.403827,2.115349
2051,Ctra de la Marina-Lo Gaiter del Llobregat,41.329224,2.098503
2050,Lo Gaiter del Llobregat-Les Moreres,41.331215,2.102024
618,Parc Sanitari Pere Virgili,41.415693,2.142003
293,Torrent del Rovelló - Camí Fredolic,41.419356,2.096888
2561,Mandri-Emancipació,41.403767,2.133148
1560,Riera Blanca-Travessera de Les Corts,41.376801,2.121820
1699,Accés a l'Aeroport-Aparcament empleats T1,41.291937,2.054060
2408,La Maquinista,41.438909,2.197882
2410,Josep Soldevila-Torrent Estadella,41.434116,2.193555
2411,Josep Soldevila-Onze de Setembre,41.431707,2.195377
2412,Sant Antoni Maria Claret-Felip II,41.420146,2.186290
2413,Sant Antoni Maria Claret-Trinxant,41.416811,2.181734
2414,Còrsega-Bailèn,41.400497,2.164504
2415,Còrsega-Llúria,41.398877,2.162346
1917,Dr. Aiguader-Pl. del Gas,41.384523,2.192369
1258,Jonquera-Taulat,41.400011,2.207521
1259,Pg. Taulat-Bac de Roda,41.403030,2.210784
1216,Fòrum,41.410505,2.216299
1219,Jonquera-Pg. Taulat,41.399851,2.207531
2311,Pol. Ind. Zona Franca,41.345494,2.142764
2312,Ildefons Cerdà-Rambla Badal,41.365078,2.135740
2257,Pl. Països Catalans,41.380611,2.141537
2300,Ronda de Dalt-Av. J.V.Foix,41.400912,2.114004
2632,Pas Sota Muralla-Pg. Colom,41.381145,2.182582
2209,Urquinaona,41.388550,2.172562
2628,Pas Sota Muralla-Via Laietana,41.380870,2.182746
1868,Pg. Marítim,41.384924,2.195895
1289,Pg Santa Eulàlia,41.403784,2.115856
1994,Carrer núm.6-Carrer A,41.322561,2.131785
2158,Feliu i Codina-Congrès,41.436074,2.162976
811,Sant Ramon de Penyafort-Manuel Fernández Márquez,41.415831,2.219424
812,Cristóbal de Moura-Parc del Besòs,41.419809,2.218338
813,Cristóbal de Moura-La Catalana,41.422593,2.222062
1677,Av Granvia-Ctra Antiga del Prat,41.347448,2.113360
2283,Av. Pi i Margall-Ricart,41.432709,2.216041
1148,Mallorca-Nàpols,41.401273,2.172350
2258,Comtes de Bell Lloc-Viriat,41.380449,2.137426
2282,Guipúscoa-Rambla Prim,41.422627,2.205765
1048,Fernando Pessoa,41.442839,2.193044
1110,Ciutat d'Asunción-Potosí,41.444393,2.199292
1111,Palomar-Fernando Pessoa,41.442400,2.193332
1595,Diagonal-Pl Llevant,41.410762,2.217322
1629,Almirall Cervera,41.378432,2.189691
2284,Alfons XIII-Santiago,41.434465,2.219089
792,Gran Capità- Av de l'Exèrcit,41.386981,2.111589
2241,Alfons XIII-Aribau,41.434588,2.219009
2285,Alfons XIII-Av. del Maresme,41.436504,2.222934
2240,Alfons XIII-Joan Sebastià Bach,41.436616,2.222820
2287,Alfons XIII-Sant Lluc,41.439376,2.228341
2403,Av. de la Platja-Pont d'Eduard Maristany,41.425232,2.230018
2671,Casp-Nàpols,41.395881,2.179477
2475,Av d'Esplugues-González Tablas,41.386969,2.105771
2017,Ctra de la Marina-Av Onze de Setembre,41.322748,2.103523
1819,Balmes-Via Augusta,41.400860,2.147888
2018,Ctra de la Marina-Pg Ciutat de l'Hospitalet,41.324284,2.102166
2019,Ctra de la Marina-Pablo Neruda,41.325172,2.101439
2020,Ctra de la Marina-Industries,41.327310,2.099960
2041,Ctra de la Marina-Av Verge de Montserrat,41.327246,2.099825
2042,Ctra de la Marina-Catalunya,41.325346,2.101134
2152,Campoamor-Lloret de Mar,41.434116,2.156058
2154,Pg. Valldaura-Eduard Toda,41.436691,2.154329
2200,Porto-Pl. de l'Estatut,41.429707,2.157149
675,Av. l'Estatut de Catalunya-Campoamor,41.435120,2.153537
2203,Sant Antoni Maria Claret-Sardenya,41.406622,2.168156
2276,València-Muntanya,41.411226,2.188089
1872,Marina-Av Diagonal,41.401742,2.178133
580,Badajoz-Diagonal,41.403138,2.189593
1670,Felipe Díaz Sandino-CLASA,41.300992,2.064359
2081,Pablo Iglesias-Salvador Espriu,41.348672,2.130752
2082,Av. Joan Carles I-Botànica,41.350908,2.131426
2043,Ctra de la Marina-Pl de la Constitució,41.324155,2.102096
2044,Ctra. de la Marina-Mataró,41.322608,2.103457
785,Eduard Toldrà-Ardena,41.388535,2.105869
711,Sepúlveda-Muntaner,41.383412,2.162684
1229,Sepúlveda-Comte d'Urgell,41.381749,2.160464
1230,Sepúlveda-Viladomat,41.379025,2.156852
2543,Costa i Cuxart-Felip II,41.428128,2.176096
2579,Espronceda-Ramon Turró,41.402398,2.208413
2581,Bac de Roda-Taulat,41.403262,2.209743
2239,Alfons XIII-Juan Valera,41.438101,2.225484
